#cur_kf_id,numAddedSmartF,numAddedImuF,numAddedNoMotionF,numAddedConstantF,numAddedBetweenStereoF,state_size,landmark_count
1601,302,1,0,0,0,78,79866
1602,296,1,0,0,0,78,79901
1603,287,1,0,0,0,78,79936
1604,284,1,0,0,0,78,79971
1605,285,1,0,0,0,78,80006
1606,308,1,0,0,0,78,80076
1607,311,1,0,0,0,78,80111
1608,305,1,0,0,0,78,80146
1609,287,1,0,0,0,78,80146
1610,307,1,0,0,0,78,80216
1611,315,1,0,0,0,78,80251
1612,284,1,0,0,0,78,80251
1613,297,1,0,0,0,78,80286
1614,313,1,0,0,0,78,80321
1615,291,1,0,0,0,78,80321
1616,298,1,0,0,0,78,80356
1617,303,1,0,0,0,78,80391
1618,284,1,0,0,0,78,80391
1619,290,1,0,0,0,78,80426
1620,294,1,0,0,0,78,80461
1621,308,1,0,0,0,78,80496
1622,295,1,0,0,0,78,80566
1623,291,1,0,0,0,78,80601
1624,283,1,0,0,0,78,80636
1625,297,1,0,0,0,78,80706
1626,302,1,0,0,0,78,80776
1627,316,1,0,0,0,78,80846
1628,294,1,0,0,0,78,80881
1629,312,1,0,0,0,78,80951
1630,311,1,0,0,0,78,81021
1631,290,1,0,0,0,78,81056
1632,284,1,0,0,0,78,81126
1633,285,1,0,0,0,78,81196
1634,302,1,0,0,0,78,81301
1635,295,1,0,0,0,78,81371
1636,300,1,0,0,0,78,81441
1637,294,1,0,0,0,78,81511
1638,296,1,0,0,0,78,81546
1639,299,1,0,0,0,78,81616
1640,289,1,0,0,0,78,81651
1641,297,1,0,0,0,78,81721
1642,294,1,0,0,0,78,81756
1643,300,1,0,0,0,78,81825
1644,313,1,0,0,0,78,81893
1645,284,1,0,0,0,78,81928
1646,292,1,0,0,0,78,81963
1647,298,1,0,0,0,78,81998
1648,297,1,0,0,0,78,82033
1649,293,1,0,0,0,78,82068
1650,310,1,0,0,0,78,82138
1651,297,1,0,0,0,78,82173
1652,313,1,0,0,0,78,82278
1653,302,1,0,0,0,78,82313
1654,303,1,0,0,0,78,82383
1655,307,1,0,0,0,78,82418
1656,285,1,0,0,0,78,82453
1657,317,1,0,0,0,78,82523
1658,291,1,0,0,0,78,82558
1659,305,1,0,0,0,78,82628
1660,296,1,0,0,0,78,82733
1661,302,1,0,0,0,78,82803
1662,287,1,0,0,0,78,82873
1663,297,1,0,0,0,78,82943
1664,305,1,0,0,0,78,83048
1665,284,1,0,0,0,78,83083
1666,300,1,0,0,0,78,83188
1667,299,1,0,0,0,78,83258
1668,284,1,0,0,0,78,83328
1669,315,1,0,0,0,78,83433
1670,302,1,0,0,0,78,83503
1671,314,1,0,0,0,78,83573
1672,300,1,0,0,0,78,83678
1673,301,1,0,0,0,78,83748
1674,296,1,0,0,0,78,83818
1675,311,1,0,0,0,78,83888
1676,299,1,0,0,0,78,83958
1677,286,1,0,0,0,78,83993
1678,314,1,0,0,0,78,84098
1679,288,1,0,0,0,78,84132
1680,292,1,0,0,0,78,84202
1681,290,1,0,0,0,78,84237
1682,312,1,0,0,0,78,84307
1683,307,1,0,0,0,78,84342
1684,309,1,0,0,0,78,84412
1685,314,1,0,0,0,78,84482
1686,293,1,0,0,0,78,84517
1687,312,1,0,0,0,78,84552
1688,290,1,0,0,0,78,84622
1689,317,1,0,0,0,78,84692
1690,305,1,0,0,0,78,84727
1691,293,1,0,0,0,78,84762
1692,298,1,0,0,0,78,84797
1693,290,1,0,0,0,78,84832
1694,316,1,0,0,0,78,84902
1695,300,1,0,0,0,78,84937
1696,294,1,0,0,0,78,84972
1697,302,1,0,0,0,78,85007
1698,303,1,0,0,0,78,85042
1699,308,1,0,0,0,78,85077
1700,308,1,0,0,0,78,85112
1701,302,1,0,0,0,78,85182
1702,308,1,0,0,0,78,85217
1703,289,1,0,0,0,78,85252
1704,312,1,0,0,0,78,85322
1705,291,1,0,0,0,78,85357
1706,302,1,0,0,0,78,85427
1707,300,1,0,0,0,78,85497
1708,316,1,0,0,0,78,85567
1709,303,1,0,0,0,78,85602
1710,291,1,0,0,0,78,85672
1711,286,1,0,0,0,78,85707
1712,297,1,0,0,0,78,85742
1713,284,1,0,0,0,78,85812
1714,286,1,0,0,0,78,85847
1715,284,1,0,0,0,78,85882
1716,312,1,0,0,0,78,85952
1717,296,1,0,0,0,78,86022
1718,286,1,0,0,0,78,86057
1719,297,1,0,0,0,78,86127
1720,296,1,0,0,0,78,86162
1721,283,1,0,0,0,78,86197
1722,293,1,0,0,0,78,86232
1723,287,1,0,0,0,78,86267
1724,296,1,0,0,0,78,86302
1725,317,1,0,0,0,78,86372
1726,317,1,0,0,0,78,86407
1727,309,1,0,0,0,78,86442
1728,317,1,0,0,0,78,86477
1729,287,1,0,0,0,78,86477
1730,309,1,0,0,0,78,86512
1731,284,1,0,0,0,78,86512
1732,288,1,0,0,0,78,86547
1733,310,1,0,0,0,78,86617
1734,317,1,0,0,0,78,86652
1735,287,1,0,0,0,78,86687
1736,289,1,0,0,0,78,86722
1737,288,1,0,0,0,78,86757
1738,288,1,0,0,0,78,86792
1739,312,1,0,0,0,78,86862
1740,293,1,0,0,0,78,86862
1741,293,1,0,0,0,78,86897
1742,296,1,0,0,0,78,86932
1743,292,1,0,0,0,78,86967
1744,287,1,0,0,0,78,87002
1745,286,1,0,0,0,78,87037
1746,287,1,0,0,0,78,87072
1747,313,1,0,0,0,78,87142
1748,314,1,0,0,0,78,87177
1749,312,1,0,0,0,78,87212
1750,286,1,0,0,0,78,87212
1751,301,1,0,0,0,78,87282
1752,288,1,0,0,0,78,87317
1753,317,1,0,0,0,78,87387
1754,316,1,0,0,0,78,87457
1755,305,1,0,0,0,78,87492
1756,308,1,0,0,0,78,87527
1757,317,1,0,0,0,78,87562
1758,303,1,0,0,0,78,87597
1759,292,1,0,0,0,78,87632
1760,291,1,0,0,0,78,87667
1761,305,1,0,0,0,78,87737
1762,286,1,0,0,0,78,87772
1763,316,1,0,0,0,78,87842
1764,301,1,0,0,0,78,87912
1765,308,1,0,0,0,78,87946
1766,307,1,0,0,0,78,87980
1767,307,1,0,0,0,78,88014
1768,306,1,0,0,0,78,88048
1769,302,1,0,0,0,78,88082
1770,315,1,0,0,0,78,88150
1771,312,1,0,0,0,78,88185
1772,306,1,0,0,0,78,88220
1773,300,1,0,0,0,78,88255
1774,292,1,0,0,0,78,88290
1775,293,1,0,0,0,78,88325
1776,290,1,0,0,0,78,88360
1777,293,1,0,0,0,78,88394
1778,290,1,0,0,0,78,88429
1779,293,1,0,0,0,78,88464
1780,315,1,0,0,0,78,88534
1781,283,1,0,0,0,78,88534
1782,285,1,0,0,0,78,88569
1783,300,1,0,0,0,78,88604
1784,312,1,0,0,0,78,88674
1785,308,1,0,0,0,78,88709
1786,308,1,0,0,0,78,88744
1787,306,1,0,0,0,78,88779
1788,302,1,0,0,0,78,88814
1789,290,1,0,0,0,78,88849
1790,291,1,0,0,0,78,88884
1791,303,1,0,0,0,78,88919
1792,298,1,0,0,0,78,88954
1793,310,1,0,0,0,78,88989
1794,304,1,0,0,0,78,89024
1795,284,1,0,0,0,78,89024
1796,300,1,0,0,0,78,89094
1797,298,1,0,0,0,78,89129
1798,292,1,0,0,0,78,89164
1799,296,1,0,0,0,78,89199
1800,289,1,0,0,0,78,89234
1801,287,1,0,0,0,78,89269
1802,305,1,0,0,0,78,89338
1803,286,1,0,0,0,78,89373
1804,284,1,0,0,0,78,89408
1805,288,1,0,0,0,78,89443
1806,316,1,0,0,0,78,89513
1807,285,1,0,0,0,78,89513
1808,304,1,0,0,0,78,89583
1809,316,1,0,0,0,78,89618
1810,294,1,0,0,0,78,89653
1811,303,1,0,0,0,78,89688
1812,290,1,0,0,0,78,89723
1813,289,1,0,0,0,78,89758
1814,303,1,0,0,0,78,89828
1815,312,1,0,0,0,78,89898
1816,314,1,0,0,0,78,89933
1817,313,1,0,0,0,78,89968
1818,287,1,0,0,0,78,89968
1819,292,1,0,0,0,78,90003
1820,300,1,0,0,0,78,90038
1821,304,1,0,0,0,78,90073
1822,289,1,0,0,0,78,90108
1823,288,1,0,0,0,78,90143
1824,305,1,0,0,0,78,90213
1825,298,1,0,0,0,78,90248
1826,311,1,0,0,0,78,90318
1827,314,1,0,0,0,78,90353
1828,301,1,0,0,0,78,90388
1829,306,1,0,0,0,78,90423
1830,298,1,0,0,0,78,90458
1831,299,1,0,0,0,78,90493
1832,296,1,0,0,0,78,90528
1833,297,1,0,0,0,78,90563
1834,288,1,0,0,0,78,90598
1835,306,1,0,0,0,78,90633
1836,304,1,0,0,0,78,90668
1837,307,1,0,0,0,78,90703
1838,306,1,0,0,0,78,90738
1839,312,1,0,0,0,78,90773
1840,303,1,0,0,0,78,90808
1841,308,1,0,0,0,78,90843
1842,288,1,0,0,0,78,90878
1843,309,1,0,0,0,78,90913
1844,290,1,0,0,0,78,90948
1845,288,1,0,0,0,78,90983
1846,285,1,0,0,0,78,91018
1847,298,1,0,0,0,78,91053
1848,317,1,0,0,0,78,91123
1849,307,1,0,0,0,78,91158
1850,307,1,0,0,0,78,91193
1851,286,1,0,0,0,78,91193
1852,301,1,0,0,0,78,91228
1853,305,1,0,0,0,78,91263
1854,317,1,0,0,0,78,91298
1855,302,1,0,0,0,78,91298
1856,312,1,0,0,0,78,91333
1857,289,1,0,0,0,78,91333
1858,297,1,0,0,0,78,91368
1859,302,1,0,0,0,78,91403
1860,310,1,0,0,0,78,91438
1861,311,1,0,0,0,78,91473
1862,316,1,0,0,0,78,91508
1863,311,1,0,0,0,78,91543
1864,308,1,0,0,0,78,91578
1865,293,1,0,0,0,78,91613
1866,294,1,0,0,0,78,91648
1867,315,1,0,0,0,78,91718
1868,314,1,0,0,0,78,91753
1869,297,1,0,0,0,78,91788
1870,299,1,0,0,0,78,91823
1871,290,1,0,0,0,78,91858
1872,292,1,0,0,0,78,91893
1873,286,1,0,0,0,78,91928
1874,285,1,0,0,0,78,91963
1875,311,1,0,0,0,78,92033
1876,308,1,0,0,0,78,92068
1877,295,1,0,0,0,78,92103
1878,305,1,0,0,0,78,92138
1879,306,1,0,0,0,78,92173
1880,307,1,0,0,0,78,92208
1881,297,1,0,0,0,78,92243
1882,297,1,0,0,0,78,92278
1883,314,1,0,0,0,78,92348
1884,311,1,0,0,0,78,92383
1885,294,1,0,0,0,78,92418
1886,295,1,0,0,0,78,92453
1887,317,1,0,0,0,78,92523
1888,285,1,0,0,0,78,92523
1889,294,1,0,0,0,78,92558
1890,310,1,0,0,0,78,92593
1891,307,1,0,0,0,78,92628
1892,301,1,0,0,0,78,92663
1893,293,1,0,0,0,78,92698
1894,309,1,0,0,0,78,92733
1895,285,1,0,0,0,78,92733
1896,304,1,0,0,0,78,92768
1897,308,1,0,0,0,78,92803
1898,316,1,0,0,0,78,92838
1899,300,1,0,0,0,78,92873
1900,316,1,0,0,0,78,92908
1901,296,1,0,0,0,78,92943
1902,294,1,0,0,0,78,92978
1903,283,1,0,0,0,78,93013
1904,297,1,0,0,0,78,93048
1905,290,1,0,0,0,78,93083
1906,301,1,0,0,0,78,93118
1907,317,1,0,0,0,78,93188
1908,313,1,0,0,0,78,93223
1909,306,1,0,0,0,78,93258
1910,306,1,0,0,0,78,93293
1911,304,1,0,0,0,78,93328
1912,308,1,0,0,0,78,93363
1913,284,1,0,0,0,78,93398
1914,298,1,0,0,0,78,93433
1915,284,1,0,0,0,78,93468
1916,291,1,0,0,0,78,93503
1917,314,1,0,0,0,78,93573
1918,304,1,0,0,0,78,93608
1919,304,1,0,0,0,78,93643
1920,311,1,0,0,0,78,93678
1921,292,1,0,0,0,78,93713
1922,305,1,0,0,0,78,93748
1923,301,1,0,0,0,78,93783
1924,304,1,0,0,0,78,93818
1925,289,1,0,0,0,78,93853
1926,299,1,0,0,0,78,93888
1927,297,1,0,0,0,78,93923
1928,292,1,0,0,0,78,93958
1929,289,1,0,0,0,78,93993
1930,303,1,0,0,0,78,94028
1931,301,1,0,0,0,78,94063
1932,300,1,0,0,0,78,94098
1933,286,1,0,0,0,78,94133
1934,302,1,0,0,0,78,94203
1935,288,1,0,0,0,78,94238
1936,287,1,0,0,0,78,94273
1937,308,1,0,0,0,78,94343
1938,288,1,0,0,0,78,94378
1939,314,1,0,0,0,78,94448
1940,303,1,0,0,0,78,94483
1941,311,1,0,0,0,78,94518
1942,312,1,0,0,0,78,94553
1943,307,1,0,0,0,78,94588
1944,312,1,0,0,0,78,94623
1945,298,1,0,0,0,78,94658
1946,284,1,0,0,0,78,94693
1947,286,1,0,0,0,78,94728
1948,305,1,0,0,0,78,94798
1949,283,1,0,0,0,78,94798
1950,286,1,0,0,0,78,94833
1951,303,1,0,0,0,78,94868
1952,296,1,0,0,0,78,94903
1953,296,1,0,0,0,78,94938
1954,312,1,0,0,0,78,95008
1955,287,1,0,0,0,78,95008
1956,286,1,0,0,0,78,95042
1957,297,1,0,0,0,78,95077
1958,294,1,0,0,0,78,95112
1959,304,1,0,0,0,78,95147
1960,293,1,0,0,0,78,95182
1961,304,1,0,0,0,78,95217
1962,291,1,0,0,0,78,95252
1963,294,1,0,0,0,78,95287
1964,313,1,0,0,0,78,95357
1965,297,1,0,0,0,78,95392
1966,317,1,0,0,0,78,95462
1967,284,1,0,0,0,78,95462
1968,306,1,0,0,0,78,95532
1969,305,1,0,0,0,78,95567
1970,316,1,0,0,0,78,95637
1971,285,1,0,0,0,78,95637
1972,285,1,0,0,0,78,95672
1973,305,1,0,0,0,78,95742
1974,292,1,0,0,0,78,95777
1975,292,1,0,0,0,78,95812
1976,314,1,0,0,0,78,95881
1977,305,1,0,0,0,78,95915
1978,300,1,0,0,0,78,95949
1979,308,1,0,0,0,78,96018
1980,283,1,0,0,0,78,96053
1981,283,1,0,0,0,78,96088
1982,311,1,0,0,0,78,96156
1983,291,1,0,0,0,78,96190
1984,299,1,0,0,0,78,96257
1985,302,1,0,0,0,78,96324
1986,299,1,0,0,0,78,96359
1987,293,1,0,0,0,78,96393
1988,303,1,0,0,0,78,96460
1989,310,1,0,0,0,78,96524
1990,305,1,0,0,0,78,96558
1991,284,1,0,0,0,78,96591
1992,307,1,0,0,0,78,96656
1993,305,1,0,0,0,78,96688
1994,309,1,0,0,0,78,96721
1995,284,1,0,0,0,78,96721
1996,302,1,0,0,0,78,96755
1997,284,1,0,0,0,78,96755
1998,286,1,0,0,0,78,96790
1999,294,1,0,0,0,78,96825
2000,298,1,0,0,0,78,96859
2001,311,1,0,0,0,78,96893
2002,310,1,0,0,0,78,96928
2003,317,1,0,0,0,78,96963
2004,298,1,0,0,0,78,96998
2005,309,1,0,0,0,78,97033
2006,310,1,0,0,0,78,97068
2007,316,1,0,0,0,78,97103
2008,301,1,0,0,0,78,97138
2009,284,1,0,0,0,78,97138
2010,303,1,0,0,0,78,97206
2011,304,1,0,0,0,78,97240
2012,315,1,0,0,0,78,97308
2013,300,1,0,0,0,78,97343
2014,288,1,0,0,0,78,97412
2015,285,1,0,0,0,78,97446
2016,312,1,0,0,0,78,97548
2017,298,1,0,0,0,78,97582
2018,304,1,0,0,0,78,97650
2019,293,1,0,0,0,78,97684
2020,298,1,0,0,0,78,97751
2021,296,1,0,0,0,78,97786
2022,290,1,0,0,0,78,97821
2023,300,1,0,0,0,78,97855
2024,289,1,0,0,0,78,97889
2025,302,1,0,0,0,78,97955
2026,313,1,0,0,0,78,98021
2027,314,1,0,0,0,78,98053
2028,308,1,0,0,0,78,98086
2029,302,1,0,0,0,78,98119
2030,299,1,0,0,0,78,98152
2031,302,1,0,0,0,78,98187
2032,300,1,0,0,0,78,98220
2033,285,1,0,0,0,78,98254
2034,294,1,0,0,0,78,98288
2035,294,1,0,0,0,78,98322
2036,288,1,0,0,0,78,98356
2037,292,1,0,0,0,78,98390
2038,292,1,0,0,0,78,98424
2039,307,1,0,0,0,78,98458
2040,291,1,0,0,0,78,98493
2041,314,1,0,0,0,78,98561
2042,305,1,0,0,0,78,98596
2043,294,1,0,0,0,78,98631
2044,285,1,0,0,0,78,98666
2045,294,1,0,0,0,78,98701
2046,285,1,0,0,0,78,98736
2047,305,1,0,0,0,78,98771
2048,309,1,0,0,0,78,98806
2049,284,1,0,0,0,78,98806
2050,298,1,0,0,0,78,98841
2051,300,1,0,0,0,78,98876
2052,296,1,0,0,0,78,98910
2053,313,1,0,0,0,78,98944
2054,289,1,0,0,0,78,98978
2055,292,1,0,0,0,78,99011
2056,285,1,0,0,0,78,99046
2057,308,1,0,0,0,78,99114
2058,286,1,0,0,0,78,99148
2059,298,1,0,0,0,78,99181
2060,290,1,0,0,0,78,99215
2061,292,1,0,0,0,78,99250
2062,284,1,0,0,0,78,99284
2063,290,1,0,0,0,78,99318
2064,285,1,0,0,0,78,99352
2065,299,1,0,0,0,78,99387
2066,299,1,0,0,0,78,99421
2067,296,1,0,0,0,78,99455
2068,312,1,0,0,0,78,99523
2069,307,1,0,0,0,78,99557
2070,303,1,0,0,0,78,99592
2071,310,1,0,0,0,78,99627
2072,291,1,0,0,0,78,99627
2073,317,1,0,0,0,78,99662
2074,298,1,0,0,0,78,99696
2075,0,1,1,0,0,78,99696
